Kernel, Architechture, Vendor, No of CPUs, Cycle(MHz), L1(KB), L2(KB), L3(KB), RAM(GB), Available Threads, Num Iterations, varDecl, refExpr, intLiteral, floatLiteral, add_int, add_float, sub_int, sub_float, mul_int, mul_float, div_int, div_float, rem_int, rem_float, shl_int, shl_float, shr_int, shr_float, assign_int, assign_float, mulAssign_int, mulAssign_float, divAssign_int, divAssign_float, remAssign_int, remAssign_float, addAssign_int, addAssign_float, subAssign_int, subAssign_float, shlAssign_int, shlAssign_float, shrAssign_int, shrAssign_float, postInc_int, postInc_float, postDec_int, postDec_float, preInc_int, preInc_float, preDec_int, preDec_float,Execution Time
kernel_100_100_1_5_9_100,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,9358,902,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.007
kernel_100_100_1_5_9_101,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,10858,1102,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_102,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,13276,1102,100,0,0,0,0,603,0,0,0,0,0,0,0,0,0,1003,0,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_103,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,14776,1302,100,200,0,0,0,603,0,0,0,0,0,0,0,0,0,1303,0,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.003
kernel_100_100_1_5_9_104,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,6530,902,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,300,200,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_105,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,8030,1102,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,600,200,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_106,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,10448,1102,100,0,200,0,0,603,0,0,0,0,0,0,0,0,0,1003,200,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_107,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,11948,1302,100,200,200,0,0,603,0,0,0,0,0,0,0,0,0,1303,200,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.003
kernel_100_100_1_5_9_108,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,10858,1102,100,0,200,0,0,0,0,0,0,0,0,0,0,0,0,400,200,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_109,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,12358,1302,100,200,200,0,0,0,0,0,0,0,0,0,0,0,0,700,200,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_110,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,14776,1302,100,0,200,0,0,603,0,0,0,0,0,0,0,0,0,1103,200,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.003
kernel_100_100_1_5_9_111,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,16276,1502,100,200,200,0,0,603,0,0,0,0,0,0,0,0,0,1403,200,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0.003
kernel_100_100_1_5_9_112,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,8948,902,100,0,0,0,0,0,603,0,0,0,0,0,0,0,0,300,603,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,501,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_113,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,10448,1102,100,200,0,0,0,0,603,0,0,0,0,0,0,0,0,600,603,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.003
kernel_100_100_1_5_9_114,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,12866,1102,100,0,0,0,0,603,603,0,0,0,0,0,0,0,0,1003,603,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.003
kernel_100_100_1_5_9_115,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,14366,1302,100,200,0,0,0,603,603,0,0,0,0,0,0,0,0,1303,603,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.003
kernel_100_100_1_5_9_116,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,13276,1102,100,0,0,0,0,0,603,0,0,0,0,0,0,0,0,400,603,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_117,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,14776,1302,100,200,0,0,0,0,603,0,0,0,0,0,0,0,0,700,603,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.003
kernel_100_100_1_5_9_118,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,17194,1302,100,0,0,0,0,603,603,0,0,0,0,0,0,0,0,1103,603,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_119,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,18694,1502,100,200,0,0,0,603,603,0,0,0,0,0,0,0,0,1403,603,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0.003
kernel_100_100_1_5_9_120,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,10448,1102,100,0,200,0,0,0,603,0,0,0,0,0,0,0,0,400,803,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0.004
kernel_100_100_1_5_9_121,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,11948,1302,100,200,200,0,0,0,603,0,0,0,0,0,0,0,0,700,803,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.004
kernel_100_100_1_5_9_122,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,14366,1302,100,0,200,0,0,603,603,0,0,0,0,0,0,0,0,1103,803,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_123,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,15866,1502,100,200,200,0,0,603,603,0,0,0,0,0,0,0,0,1403,803,0,0,0,0,0,0,0,1007,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0.013
kernel_100_100_1_5_9_124,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,14776,1302,100,0,200,0,0,0,603,0,0,0,0,0,0,0,0,500,803,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_125,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,16276,1502,100,200,200,0,0,0,603,0,0,0,0,0,0,0,0,800,803,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_126,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,18694,1502,100,0,200,0,0,603,603,0,0,0,0,0,0,0,0,1203,803,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0.002
kernel_100_100_1_5_9_127,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,301,20194,1702,100,200,200,0,0,603,603,0,0,0,0,0,0,0,0,1503,803,0,0,0,0,0,0,1007,1007,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0.003
kernel_100_1100_1_5_9_0,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,2,3302,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.198
kernel_100_1100_1_5_9_1,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,16502,5502,1100,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0.001
kernel_100_1100_1_5_9_2,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,42920,5502,1100,0,0,0,0,6603,0,0,0,0,0,0,0,0,0,7703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0.036
kernel_100_1100_1_5_9_3,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,59420,7702,1100,2200,0,0,0,6603,0,0,0,0,0,0,0,0,0,11003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.024
kernel_100_1100_1_5_9_4,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,47330,5502,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0.003
kernel_100_1100_1_5_9_5,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,63830,7702,1100,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.002
kernel_100_1100_1_5_9_6,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,90248,7702,1100,0,0,0,0,6603,0,0,0,0,0,0,0,0,0,8803,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.020
kernel_100_1100_1_5_9_7,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,106748,9902,1100,2200,0,0,0,6603,0,0,0,0,0,0,0,0,0,12103,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.031
kernel_100_1100_1_5_9_8,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,16502,5502,1100,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,1100,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0.001
kernel_100_1100_1_5_9_9,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,33002,7702,1100,2200,2200,0,0,0,0,0,0,0,0,0,0,0,0,4400,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.001
kernel_100_1100_1_5_9_10,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,59420,7702,1100,0,2200,0,0,6603,0,0,0,0,0,0,0,0,0,8803,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.015
kernel_100_1100_1_5_9_11,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,75920,9902,1100,2200,2200,0,0,6603,0,0,0,0,0,0,0,0,0,12103,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.023
kernel_100_1100_1_5_9_12,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,63830,7702,1100,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,2200,2200,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.004
kernel_100_1100_1_5_9_13,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,80330,9902,1100,2200,2200,0,0,0,0,0,0,0,0,0,0,0,0,5500,2200,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.002
kernel_100_1100_1_5_9_14,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,106748,9902,1100,0,2200,0,0,6603,0,0,0,0,0,0,0,0,0,9903,2200,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.020
kernel_100_1100_1_5_9_15,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,123248,12102,1100,2200,2200,0,0,6603,0,0,0,0,0,0,0,0,0,13203,2200,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.030
kernel_100_1100_1_5_9_16,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,42920,5502,1100,0,0,0,0,0,6603,0,0,0,0,0,0,0,0,1100,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0.011
kernel_100_1100_1_5_9_17,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,59420,7702,1100,2200,0,0,0,0,6603,0,0,0,0,0,0,0,0,4400,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.009
kernel_100_1100_1_5_9_18,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,85838,7702,1100,0,0,0,0,6603,6603,0,0,0,0,0,0,0,0,8803,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.018
kernel_100_1100_1_5_9_19,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,102338,9902,1100,2200,0,0,0,6603,6603,0,0,0,0,0,0,0,0,12103,6603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.024
kernel_100_1100_1_5_9_20,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,90248,7702,1100,0,0,0,0,0,6603,0,0,0,0,0,0,0,0,2200,6603,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.013
kernel_100_1100_1_5_9_21,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,106748,9902,1100,2200,0,0,0,0,6603,0,0,0,0,0,0,0,0,5500,6603,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.015
kernel_100_1100_1_5_9_22,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,133166,9902,1100,0,0,0,0,6603,6603,0,0,0,0,0,0,0,0,9903,6603,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.024
kernel_100_1100_1_5_9_23,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,149666,12102,1100,2200,0,0,0,6603,6603,0,0,0,0,0,0,0,0,13203,6603,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.028
kernel_100_1100_1_5_9_24,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,59420,7702,1100,0,2200,0,0,0,6603,0,0,0,0,0,0,0,0,2200,8803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.017
kernel_100_1100_1_5_9_25,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,75920,9902,1100,2200,2200,0,0,0,6603,0,0,0,0,0,0,0,0,5500,8803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.014
kernel_100_1100_1_5_9_26,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,102338,9902,1100,0,2200,0,0,6603,6603,0,0,0,0,0,0,0,0,9903,8803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.042
kernel_100_1100_1_5_9_27,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,118838,12102,1100,2200,2200,0,0,6603,6603,0,0,0,0,0,0,0,0,13203,8803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.027
kernel_100_1100_1_5_9_28,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,106748,9902,1100,0,2200,0,0,0,6603,0,0,0,0,0,0,0,0,3300,8803,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.018
kernel_100_1100_1_5_9_29,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,123248,12102,1100,2200,2200,0,0,0,6603,0,0,0,0,0,0,0,0,6600,8803,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.019
kernel_100_1100_1_5_9_30,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,149666,12102,1100,0,2200,0,0,6603,6603,0,0,0,0,0,0,0,0,11003,8803,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.030
kernel_100_1100_1_5_9_31,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,166166,14302,1100,2200,2200,0,0,6603,6603,0,0,0,0,0,0,0,0,14303,8803,0,0,0,0,0,0,11007,0,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0.049
kernel_100_1100_1_5_9_32,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,47330,5502,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,1101,0,0,0,0,0,0,0,0.001
kernel_100_1100_1_5_9_33,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,63830,7702,1100,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,0,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.001
kernel_100_1100_1_5_9_34,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,90248,7702,1100,0,0,0,0,6603,0,0,0,0,0,0,0,0,0,8803,0,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.018
kernel_100_1100_1_5_9_35,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,106748,9902,1100,2200,0,0,0,6603,0,0,0,0,0,0,0,0,0,12103,0,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.021
kernel_100_1100_1_5_9_36,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,94658,7702,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.013
kernel_100_1100_1_5_9_37,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,111158,9902,1100,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.011
kernel_100_1100_1_5_9_38,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,137576,9902,1100,0,0,0,0,6603,0,0,0,0,0,0,0,0,0,9903,0,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.028
kernel_100_1100_1_5_9_39,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,154076,12102,1100,2200,0,0,0,6603,0,0,0,0,0,0,0,0,0,13203,0,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.023
kernel_100_1100_1_5_9_40,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,63830,7702,1100,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,2200,2200,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.001
kernel_100_1100_1_5_9_41,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,80330,9902,1100,2200,2200,0,0,0,0,0,0,0,0,0,0,0,0,5500,2200,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.001
kernel_100_1100_1_5_9_42,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,106748,9902,1100,0,2200,0,0,6603,0,0,0,0,0,0,0,0,0,9903,2200,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.017
kernel_100_1100_1_5_9_43,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,123248,12102,1100,2200,2200,0,0,6603,0,0,0,0,0,0,0,0,0,13203,2200,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.043
kernel_100_1100_1_5_9_44,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,111158,9902,1100,0,2200,0,0,0,0,0,0,0,0,0,0,0,0,3300,2200,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.002
kernel_100_1100_1_5_9_45,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,127658,12102,1100,2200,2200,0,0,0,0,0,0,0,0,0,0,0,0,6600,2200,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.002
kernel_100_1100_1_5_9_46,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,154076,12102,1100,0,2200,0,0,6603,0,0,0,0,0,0,0,0,0,11003,2200,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.021
kernel_100_1100_1_5_9_47,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,170576,14302,1100,2200,2200,0,0,6603,0,0,0,0,0,0,0,0,0,14303,2200,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0.023
kernel_100_1100_1_5_9_48,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,90248,7702,1100,0,0,0,0,0,6603,0,0,0,0,0,0,0,0,2200,6603,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,2201,0,0,0,0,0,0,0,0.015
kernel_100_1100_1_5_9_49,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,106748,9902,1100,2200,0,0,0,0,6603,0,0,0,0,0,0,0,0,5500,6603,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.016
kernel_100_1100_1_5_9_50,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,133166,9902,1100,0,0,0,0,6603,6603,0,0,0,0,0,0,0,0,9903,6603,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.047
kernel_100_1100_1_5_9_51,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,149666,12102,1100,2200,0,0,0,6603,6603,0,0,0,0,0,0,0,0,13203,6603,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.029
kernel_100_1100_1_5_9_52,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,137576,9902,1100,0,0,0,0,0,6603,0,0,0,0,0,0,0,0,3300,6603,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.019
kernel_100_1100_1_5_9_53,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,154076,12102,1100,2200,0,0,0,0,6603,0,0,0,0,0,0,0,0,6600,6603,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.030
kernel_100_1100_1_5_9_54,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,180494,12102,1100,0,0,0,0,6603,6603,0,0,0,0,0,0,0,0,11003,6603,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.031
kernel_100_1100_1_5_9_55,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,196994,14302,1100,2200,0,0,0,6603,6603,0,0,0,0,0,0,0,0,14303,6603,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0.038
kernel_100_1100_1_5_9_56,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,106748,9902,1100,0,2200,0,0,0,6603,0,0,0,0,0,0,0,0,3300,8803,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.021
kernel_100_1100_1_5_9_57,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,123248,12102,1100,2200,2200,0,0,0,6603,0,0,0,0,0,0,0,0,6600,8803,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.020
kernel_100_1100_1_5_9_58,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,149666,12102,1100,0,2200,0,0,6603,6603,0,0,0,0,0,0,0,0,11003,8803,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.041
kernel_100_1100_1_5_9_59,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,166166,14302,1100,2200,2200,0,0,6603,6603,0,0,0,0,0,0,0,0,14303,8803,0,0,0,0,0,0,0,11007,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0.028
kernel_100_1100_1_5_9_60,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,154076,12102,1100,0,2200,0,0,0,6603,0,0,0,0,0,0,0,0,4400,8803,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.025
kernel_100_1100_1_5_9_61,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,170576,14302,1100,2200,2200,0,0,0,6603,0,0,0,0,0,0,0,0,7700,8803,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0.024
kernel_100_1100_1_5_9_62,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,196994,14302,1100,0,2200,0,0,6603,6603,0,0,0,0,0,0,0,0,12103,8803,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,5501,0,0,0,0,0,0,0,0.033
kernel_100_1100_1_5_9_63,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,213494,16502,1100,2200,2200,0,0,6603,6603,0,0,0,0,0,0,0,0,15403,8803,0,0,0,0,0,0,11007,11007,0,0,0,0,0,0,6601,0,0,0,0,0,0,0,0.038
kernel_100_1100_1_5_9_64,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,7702,5502,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3301,0,0,0,0,0,0,0,0.010
kernel_100_1100_1_5_9_65,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,24202,7702,1100,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.009
kernel_100_1100_1_5_9_66,x86_64,Intel,144,2094,32,256,46080,3023.79,12,100,3301,50620,7702,1100,0,0,0,0,6603,0,0,0,0,0,0,0,0,0,8803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4401,0,0,0,0,0,0,0,0.020
